Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca,Ocupacao
32.0,7170.0,184.0,Sudeste,Masculino,Intermediario,Atendimento Ruim,Autônomo
43.0,8127.0,202.0,Desconhecido,Masculino,Intermediario,Cobertura Ruim,Autônomo
43.0,4657.0,255.0,Desconhecido,Desconhecido,Nao especificado,Atendimento Ruim,Autônomo
50.0,3580.0,378.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Desempregado
67.0,12392.0,499.0,Nordeste,Desconhecido,Nao especificado,Preco Alto,Desempregado
43.0,3986.0,168.0,Sudeste,Masculino,Intermediario,Preco Alto,Professor
43.0,14423.0,374.0,Desconhecido,Feminino,Intermediario,Atendimento Ruim,Desempregado
43.0,3902.0,263.0,Sudeste,Masculino,Basico,Cobertura Ruim,Desempregado
18.0,10177.0,275.0,Desconhecido,Feminino,Intermediario,Preco Alto,Autônomo
43.0,10968.0,263.0,Sudeste,Outro,Intermediario,Cobertura Ruim,Professor
64.0,7662.0,210.0,Nordeste,Feminino,Basico,Cobertura Ruim,Professor
46.0,19919.0,165.0,Sudeste,Masculino,Intermediario,Cobertura Ruim,Desempregado
26.0,6086.0,437.0,Sul,Masculino,Basico,Cobertura Ruim,Autônomo
48.0,17041.0,103.0,Sudeste,Feminino,Nao especificado,Preco Alto,Professor
37.0,3465.0,406.0,Nordeste,Masculino,Intermediario,Atendimento Ruim,Desempregado
41.0,5596.0,293.0,Sul,Feminino,Nao especificado,Preco Alto,Professor
68.0,3163.0,161.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Desempregado
18.0,9948.0,181.0,Sul,Outro,Basico,Preco Alto,Desempregado
18.0,10826.0,263.0,Sul,Desconhecido,Basico,Atendimento Ruim,Professor
41.0,7070.0,355.0,Sudeste,Masculino,Intermediario,Preco Alto,Desempregado
31.0,12903.0,156.0,Nordeste,Masculino,Nao especificado,Cobertura Ruim,Desempregado
26.0,16644.0,336.0,Desconhecido,Desconhecido,Intermediario,Atendimento Ruim,Professor
53.0,14334.0,263.0,Desconhecido,Masculino,Basico,Preco Alto,Professor
49.0,7662.0,398.0,Sudeste,Masculino,Basico,Atendimento Ruim,Desempregado
43.0,5382.0,459.0,Nordeste,Masculino,Basico,Cobertura Ruim,Autônomo
43.0,6142.0,263.0,Sudeste,Desconhecido,Intermediario,Preco Alto,Professor
35.0,3903.0,263.0,Norte,Feminino,Basico,Cobertura Ruim,Autônomo
23.0,5900.0,263.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Desempregado
43.0,4338.0,186.0,Desconhecido,Feminino,Intermediario,Cobertura Ruim,Autônomo
61.0,19892.0,165.0,Sudeste,Feminino,Basico,Preco Alto,Desempregado
58.0,14503.0,259.0,Norte,Desconhecido,Basico,Preco Alto,Professor
69.0,16450.0,151.0,Sudeste,Feminino,Intermediario,Preco Alto,Autônomo
50.0,18026.0,436.0,Sul,Masculino,Intermediario,Cobertura Ruim,Professor
46.0,11504.0,389.0,Sudeste,Feminino,Nao especificado,Preco Alto,Desempregado
43.0,3551.0,285.0,Sudeste,Desconhecido,Basico,Atendimento Ruim,Desempregado
22.0,13876.0,356.0,Desconhecido,Outro,Basico,Cobertura Ruim,Professor
48.0,1517.0,88.0,Sudeste,Feminino,Nao especificado,Atendimento Ruim,Professor
43.0,2755.0,173.0,Sudeste,Masculino,Intermediario,Atendimento Ruim,Autônomo
43.0,1695.0,263.0,Desconhecido,Outro,Premium,Preco Alto,Autônomo
39.0,7662.0,258.0,Nordeste,Feminino,Intermediario,Cobertura Ruim,Professor
70.0,7662.0,263.0,Sudeste,Desconhecido,Premium,Preco Alto,Desempregado
39.0,17096.0,119.0,Sudeste,Masculino,Nao especificado,Preco Alto,Professor
36.0,4855.0,321.0,Sudeste,Desconhecido,Basico,Preco Alto,Professor
43.0,7662.0,399.0,Desconhecido,Feminino,Basico,Atendimento Ruim,Desempregado
38.0,4781.0,280.0,Desconhecido,Masculino,Basico,Preco Alto,Desempregado
43.0,11051.0,221.0,Sudeste,Feminino,Basico,Preco Alto,Professor
19.0,7662.0,263.0,Sudeste,Masculino,Intermediario,Cobertura Ruim,Desempregado
43.0,19015.0,192.0,Norte,Masculino,Nao especificado,Cobertura Ruim,Professor
70.0,2980.0,263.0,Desconhecido,Feminino,Premium,Preco Alto,Desempregado
26.0,7662.0,189.0,Desconhecido,Masculino,Intermediario,Preco Alto,Professor
43.0,1477.0,263.0,Sul,Desconhecido,Intermediario,Atendimento Ruim,Desempregado
34.0,7047.0,151.0,Sudeste,Masculino,Basico,Atendimento Ruim,Desempregado
18.0,4513.0,263.0,Sudeste,Masculino,Basico,Cobertura Ruim,Autônomo
59.0,9001.0,263.0,Sudeste,Feminino,Intermediario,Atendimento Ruim,Autônomo
67.0,7662.0,153.0,Sudeste,Feminino,Intermediario,Atendimento Ruim,Autônomo
43.0,7662.0,498.0,Desconhecido,Desconhecido,Basico,Cobertura Ruim,Professor
35.0,3051.0,409.0,Nordeste,Desconhecido,Intermediario,Cobertura Ruim,Autônomo
53.0,9536.0,230.0,Sul,Desconhecido,Nao especificado,Atendimento Ruim,Autônomo
59.0,7662.0,337.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim,Autônomo
70.0,5263.0,354.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Desempregado
33.0,7662.0,320.0,Sul,Masculino,Basico,Preco Alto,Professor
46.0,19439.0,244.0,Sudeste,Desconhecido,Basico,Cobertura Ruim,Professor
25.0,1472.0,441.0,Norte,Masculino,Basico,Atendimento Ruim,Professor
36.0,5788.0,382.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Desempregado
20.0,7662.0,278.0,Nordeste,Masculino,Basico,Cobertura Ruim,Desempregado
30.0,7662.0,51.0,Nordeste,Feminino,Basico,Preco Alto,Desempregado
43.0,7662.0,263.0,Desconhecido,Masculino,Premium,Atendimento Ruim,Desempregado
43.0,15197.0,263.0,Nordeste,Masculino,Intermediario,Cobertura Ruim,Professor
43.0,7235.0,448.0,Desconhecido,Masculino,Intermediario,Cobertura Ruim,Professor
53.0,7061.0,308.0,Centro-Oeste,Outro,Basico,Cobertura Ruim,Professor
19.0,7662.0,240.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
63.0,7534.0,87.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Autônomo
69.0,5934.0,263.0,Desconhecido,Desconhecido,Premium,Cobertura Ruim,Professor
43.0,7662.0,219.0,Desconhecido,Desconhecido,Nao especificado,Cobertura Ruim,Professor
35.0,3458.0,277.0,Desconhecido,Desconhecido,Premium,Atendimento Ruim,Autônomo
33.0,13111.0,380.0,Centro-Oeste,Feminino,Basico,Preco Alto,Professor
43.0,3121.0,399.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Autônomo
43.0,3450.0,430.0,Sul,Feminino,Intermediario,Preco Alto,Desempregado
20.0,9274.0,312.0,Sul,Desconhecido,Basico,Cobertura Ruim,Desempregado
43.0,4186.0,452.0,Sudeste,Masculino,Basico,Cobertura Ruim,Professor
43.0,7662.0,340.0,Nordeste,Masculino,Intermediario,Cobertura Ruim,Desempregado
43.0,8662.0,389.0,Nordeste,Masculino,Nao especificado,Cobertura Ruim,Professor
43.0,4800.0,263.0,Nordeste,Masculino,Intermediario,Preco Alto,Professor
34.0,5676.0,434.0,Nordeste,Feminino,Basico,Preco Alto,Autônomo
43.0,3985.0,263.0,Nordeste,Masculino,Basico,Cobertura Ruim,Professor
42.0,7158.0,263.0,Sudeste,Masculino,Basico,Preco Alto,Professor
61.0,7662.0,263.0,Sudeste,Feminino,Intermediario,Atendimento Ruim,Desempregado
43.0,5919.0,121.0,Sul,Desconhecido,Basico,Cobertura Ruim,Professor
40.0,11208.0,263.0,Sul,Feminino,Basico,Preco Alto,Professor
65.0,10766.0,203.0,Sudeste,Desconhecido,Premium,Preco Alto,Professor
56.0,14585.0,263.0,Sudeste,Masculino,Basico,Cobertura Ruim,Autônomo
22.0,12694.0,263.0,Sudeste,Desconhecido,Nao especificado,Atendimento Ruim,Professor
27.0,1469.0,180.0,Sudeste,Masculino,Premium,Atendimento Ruim,Autônomo
22.0,5241.0,263.0,Sudeste,Desconhecido,Premium,Cobertura Ruim,Professor
35.0,16709.0,498.0,Nordeste,Outro,Nao especificado,Atendimento Ruim,Professor
40.0,8323.0,263.0,Centro-Oeste,Feminino,Nao especificado,Cobertura Ruim,Professor
43.0,7662.0,263.0,Sudeste,Masculino,Basico,Atendimento Ruim,Autônomo
62.0,4821.0,263.0,Sul,Feminino,Premium,Cobertura Ruim,Professor
19.0,4913.0,263.0,Desconhecido,Feminino,Basico,Atendimento Ruim,Professor
43.0,16784.0,256.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
39.0,7662.0,276.0,Sul,Desconhecido,Basico,Cobertura Ruim,Autônomo
67.0,10067.0,486.0,Desconhecido,Feminino,Nao especificado,Cobertura Ruim,Professor
32.0,5974.0,365.0,Sudeste,Feminino,Premium,Preco Alto,Desempregado
43.0,2084.0,348.0,Sul,Feminino,Basico,Cobertura Ruim,Autônomo
43.0,2274.0,275.0,Sul,Masculino,Basico,Cobertura Ruim,Desempregado
44.0,6650.0,263.0,Norte,Feminino,Basico,Cobertura Ruim,Desempregado
43.0,3570.0,263.0,Nordeste,Feminino,Basico,Preco Alto,Autônomo
43.0,2642.0,66.0,Sul,Masculino,Nao especificado,Cobertura Ruim,Autônomo
35.0,4645.0,204.0,Norte,Masculino,Premium,Cobertura Ruim,Professor
43.0,1324.0,152.0,Nordeste,Desconhecido,Intermediario,Atendimento Ruim,Desempregado
43.0,2245.0,208.0,Sul,Masculino,Basico,Preco Alto,Desempregado
64.0,7003.0,254.0,Nordeste,Masculino,Nao especificado,Preco Alto,Autônomo
43.0,15590.0,216.0,Norte,Feminino,Premium,Atendimento Ruim,Desempregado
43.0,4717.0,481.0,Norte,Desconhecido,Intermediario,Cobertura Ruim,Professor
37.0,5148.0,335.0,Desconhecido,Masculino,Basico,Preco Alto,Desempregado
33.0,17064.0,263.0,Desconhecido,Masculino,Nao especificado,Atendimento Ruim,Professor
57.0,11124.0,367.0,Sudeste,Feminino,Intermediario,Atendimento Ruim,Desempregado
30.0,14870.0,263.0,Sul,Feminino,Basico,Cobertura Ruim,Desempregado
31.0,4987.0,380.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Professor
43.0,19919.0,62.0,Norte,Masculino,Nao especificado,Preco Alto,Autônomo
29.0,3106.0,191.0,Centro-Oeste,Feminino,Premium,Atendimento Ruim,Desempregado
43.0,19035.0,495.0,Nordeste,Masculino,Nao especificado,Preco Alto,Desempregado
39.0,17518.0,321.0,Sudeste,Masculino,Intermediario,Atendimento Ruim,Professor
18.0,8636.0,263.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Autônomo
42.0,9483.0,255.0,Nordeste,Masculino,Basico,Preco Alto,Autônomo
46.0,14295.0,491.0,Norte,Masculino,Basico,Cobertura Ruim,Desempregado
43.0,5210.0,497.0,Sudeste,Feminino,Basico,Cobertura Ruim,Professor
48.0,8016.0,244.0,Sul,Desconhecido,Premium,Preco Alto,Professor
43.0,7662.0,445.0,Sudeste,Masculino,Nao especificado,Atendimento Ruim,Desempregado
55.0,2185.0,294.0,Centro-Oeste,Desconhecido,Basico,Cobertura Ruim,Professor
46.0,17605.0,268.0,Desconhecido,Desconhecido,Premium,Cobertura Ruim,Professor
46.0,7662.0,238.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim,Professor
52.0,19980.0,445.0,Nordeste,Masculino,Intermediario,Cobertura Ruim,Desempregado
36.0,2140.0,263.0,Nordeste,Feminino,Nao especificado,Cobertura Ruim,Desempregado
40.0,3700.0,214.0,Sudeste,Desconhecido,Intermediario,Preco Alto,Professor
47.0,18105.0,263.0,Sudeste,Masculino,Intermediario,Cobertura Ruim,Autônomo
43.0,2893.0,248.0,Sudeste,Masculino,Nao especificado,Preco Alto,Professor
41.0,7662.0,250.0,Desconhecido,Masculino,Nao especificado,Preco Alto,Desempregado
43.0,14489.0,207.0,Norte,Desconhecido,Basico,Cobertura Ruim,Professor
43.0,4252.0,311.0,Desconhecido,Masculino,Intermediario,Cobertura Ruim,Desempregado
43.0,12361.0,90.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Professor
18.0,2151.0,442.0,Desconhecido,Feminino,Basico,Preco Alto,Autônomo
23.0,7644.0,239.0,Norte,Desconhecido,Nao especificado,Preco Alto,Desempregado
67.0,5560.0,397.0,Nordeste,Feminino,Intermediario,Preco Alto,Professor
29.0,11016.0,263.0,Sudeste,Masculino,Intermediario,Atendimento Ruim,Professor
39.0,7662.0,257.0,Nordeste,Feminino,Premium,Atendimento Ruim,Professor
62.0,2911.0,263.0,Sul,Masculino,Intermediario,Preco Alto,Desempregado
18.0,7030.0,285.0,Norte,Masculino,Nao especificado,Cobertura Ruim,Autônomo
66.0,6686.0,263.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Desempregado
43.0,5426.0,263.0,Centro-Oeste,Masculino,Nao especificado,Cobertura Ruim,Professor
43.0,7408.0,190.0,Norte,Feminino,Nao especificado,Atendimento Ruim,Professor
19.0,7662.0,497.0,Sudeste,Feminino,Nao especificado,Atendimento Ruim,Professor
44.0,19333.0,263.0,Sudeste,Feminino,Premium,Cobertura Ruim,Professor
67.0,1356.0,281.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim,Desempregado
43.0,13382.0,343.0,Sudeste,Feminino,Basico,Preco Alto,Autônomo
49.0,10238.0,248.0,Sudeste,Desconhecido,Premium,Atendimento Ruim,Professor
29.0,19861.0,236.0,Nordeste,Feminino,Basico,Cobertura Ruim,Desempregado
43.0,2460.0,248.0,Desconhecido,Feminino,Intermediario,Cobertura Ruim,Professor
56.0,15216.0,239.0,Sul,Outro,Nao especificado,Preco Alto,Autônomo
33.0,18325.0,263.0,Sul,Masculino,Intermediario,Cobertura Ruim,Professor
59.0,17772.0,213.0,Nordeste,Masculino,Basico,Cobertura Ruim,Professor
63.0,7662.0,263.0,Norte,Feminino,Premium,Cobertura Ruim,Desempregado
52.0,5473.0,349.0,Desconhecido,Feminino,Premium,Preco Alto,Autônomo
23.0,7662.0,74.0,Sudeste,Desconhecido,Intermediario,Preco Alto,Professor
70.0,5201.0,355.0,Sul,Masculino,Nao especificado,Cobertura Ruim,Autônomo
22.0,6547.0,263.0,Nordeste,Masculino,Intermediario,Atendimento Ruim,Professor
43.0,7662.0,263.0,Desconhecido,Feminino,Intermediario,Cobertura Ruim,Desempregado
43.0,5149.0,263.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
43.0,5654.0,141.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Desempregado
36.0,1412.0,229.0,Sul,Masculino,Premium,Atendimento Ruim,Professor
44.0,5087.0,129.0,Sudeste,Masculino,Premium,Preco Alto,Desempregado
43.0,7309.0,260.0,Sul,Masculino,Basico,Preco Alto,Desempregado
43.0,3513.0,165.0,Nordeste,Desconhecido,Basico,Preco Alto,Professor
43.0,15070.0,150.0,Desconhecido,Feminino,Premium,Preco Alto,Professor
43.0,8274.0,290.0,Nordeste,Feminino,Nao especificado,Preco Alto,Autônomo
21.0,14773.0,307.0,Sudeste,Masculino,Intermediario,Preco Alto,Professor
38.0,2944.0,54.0,Nordeste,Masculino,Basico,Preco Alto,Autônomo
43.0,15448.0,230.0,Sudeste,Feminino,Nao especificado,Cobertura Ruim,Autônomo
42.0,18942.0,110.0,Nordeste,Masculino,Intermediario,Cobertura Ruim,Professor
70.0,5789.0,365.0,Desconhecido,Feminino,Basico,Preco Alto,Professor
55.0,4920.0,263.0,Sudeste,Masculino,Basico,Cobertura Ruim,Desempregado
43.0,7662.0,213.0,Norte,Feminino,Basico,Cobertura Ruim,Professor
66.0,8374.0,283.0,Nordeste,Desconhecido,Nao especificado,Atendimento Ruim,Autônomo
43.0,13208.0,219.0,Desconhecido,Feminino,Premium,Atendimento Ruim,Professor
33.0,1363.0,397.0,Desconhecido,Desconhecido,Intermediario,Cobertura Ruim,Desempregado
43.0,19068.0,129.0,Nordeste,Masculino,Premium,Cobertura Ruim,Professor
38.0,7662.0,335.0,Sudeste,Feminino,Nao especificado,Cobertura Ruim,Autônomo
52.0,17194.0,200.0,Centro-Oeste,Masculino,Intermediario,Preco Alto,Desempregado
38.0,7662.0,449.0,Centro-Oeste,Feminino,Basico,Atendimento Ruim,Professor
43.0,1845.0,263.0,Sudeste,Masculino,Premium,Atendimento Ruim,Professor
61.0,3914.0,366.0,Desconhecido,Desconhecido,Intermediario,Cobertura Ruim,Professor
43.0,17388.0,263.0,Sul,Masculino,Basico,Preco Alto,Desempregado
37.0,7662.0,263.0,Desconhecido,Masculino,Nao especificado,Atendimento Ruim,Desempregado
18.0,10667.0,122.0,Sudeste,Feminino,Nao especificado,Cobertura Ruim,Professor
52.0,2482.0,262.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Professor
55.0,19516.0,263.0,Desconhecido,Feminino,Basico,Preco Alto,Desempregado
70.0,10478.0,309.0,Sul,Masculino,Intermediario,Cobertura Ruim,Professor
54.0,4670.0,285.0,Desconhecido,Feminino,Nao especificado,Atendimento Ruim,Professor
43.0,7705.0,459.0,Sudeste,Masculino,Basico,Cobertura Ruim,Professor
20.0,11181.0,173.0,Sudeste,Feminino,Basico,Cobertura Ruim,Professor
43.0,7662.0,263.0,Nordeste,Masculino,Intermediario,Preco Alto,Professor
68.0,2003.0,293.0,Norte,Masculino,Basico,Cobertura Ruim,Professor
48.0,15609.0,263.0,Nordeste,Desconhecido,Premium,Atendimento Ruim,Desempregado
53.0,7885.0,241.0,Centro-Oeste,Masculino,Nao especificado,Cobertura Ruim,Autônomo
43.0,7662.0,240.0,Nordeste,Masculino,Nao especificado,Cobertura Ruim,Autônomo
39.0,3080.0,392.0,Sudeste,Desconhecido,Basico,Preco Alto,Professor
34.0,13275.0,363.0,Sudeste,Masculino,Basico,Cobertura Ruim,Professor
43.0,4149.0,384.0,Centro-Oeste,Desconhecido,Intermediario,Cobertura Ruim,Desempregado
43.0,7575.0,184.0,Nordeste,Masculino,Basico,Preco Alto,Professor
32.0,7662.0,115.0,Desconhecido,Masculino,Nao especificado,Cobertura Ruim,Desempregado
39.0,18020.0,263.0,Sul,Masculino,Basico,Cobertura Ruim,Autônomo
44.0,18861.0,180.0,Desconhecido,Masculino,Premium,Atendimento Ruim,Desempregado
37.0,6607.0,218.0,Desconhecido,Feminino,Nao especificado,Atendimento Ruim,Autônomo
34.0,6691.0,296.0,Desconhecido,Masculino,Basico,Preco Alto,Professor
32.0,7662.0,263.0,Desconhecido,Masculino,Intermediario,Preco Alto,Professor
25.0,7662.0,263.0,Sul,Feminino,Basico,Preco Alto,Desempregado
43.0,13721.0,414.0,Sudeste,Feminino,Basico,Atendimento Ruim,Desempregado
37.0,16933.0,70.0,Norte,Masculino,Basico,Preco Alto,Professor
43.0,7909.0,173.0,Desconhecido,Feminino,Premium,Atendimento Ruim,Professor
42.0,7703.0,65.0,Sudeste,Masculino,Basico,Cobertura Ruim,Professor
62.0,4793.0,450.0,Nordeste,Masculino,Basico,Cobertura Ruim,Professor
43.0,13656.0,361.0,Sudeste,Feminino,Intermediario,Preco Alto,Professor
29.0,9239.0,284.0,Nordeste,Desconhecido,Intermediario,Cobertura Ruim,Professor
43.0,7662.0,181.0,Sudeste,Desconhecido,Basico,Preco Alto,Professor
19.0,2469.0,316.0,Sudeste,Masculino,Basico,Cobertura Ruim,Autônomo
70.0,8711.0,295.0,Sudeste,Masculino,Premium,Cobertura Ruim,Autônomo
61.0,1469.0,460.0,Sudeste,Masculino,Premium,Cobertura Ruim,Professor
69.0,12633.0,263.0,Norte,Feminino,Basico,Atendimento Ruim,Autônomo
43.0,3320.0,178.0,Nordeste,Masculino,Basico,Atendimento Ruim,Autônomo
43.0,4130.0,263.0,Desconhecido,Desconhecido,Intermediario,Cobertura Ruim,Autônomo
63.0,5971.0,231.0,Nordeste,Feminino,Intermediario,Cobertura Ruim,Autônomo
30.0,14870.0,448.0,Sul,Feminino,Basico,Atendimento Ruim,Desempregado
43.0,7662.0,239.0,Sul,Outro,Basico,Preco Alto,Professor
23.0,7810.0,242.0,Desconhecido,Masculino,Intermediario,Atendimento Ruim,Autônomo
38.0,2944.0,54.0,Nordeste,Masculino,Nao especificado,Cobertura Ruim,Professor
55.0,8026.0,275.0,Nordeste,Feminino,Basico,Cobertura Ruim,Desempregado
51.0,17923.0,417.0,Nordeste,Feminino,Basico,Preco Alto,Professor
65.0,8905.0,346.0,Norte,Feminino,Premium,Cobertura Ruim,Autônomo
38.0,7662.0,344.0,Sudeste,Desconhecido,Intermediario,Atendimento Ruim,Professor
43.0,4107.0,192.0,Desconhecido,Feminino,Intermediario,Cobertura Ruim,Desempregado
33.0,16367.0,420.0,Nordeste,Desconhecido,Premium,Atendimento Ruim,Desempregado
38.0,7662.0,358.0,Sudeste,Masculino,Basico,Cobertura Ruim,Professor
68.0,7662.0,342.0,Nordeste,Masculino,Premium,Preco Alto,Desempregado
50.0,7662.0,98.0,Sul,Masculino,Intermediario,Atendimento Ruim,Desempregado
43.0,7662.0,406.0,Sul,Masculino,Basico,Preco Alto,Professor
43.0,5120.0,106.0,Sudeste,Feminino,Nao especificado,Cobertura Ruim,Professor
51.0,6960.0,263.0,Desconhecido,Feminino,Nao especificado,Cobertura Ruim,Professor
23.0,7662.0,231.0,Norte,Desconhecido,Nao especificado,Cobertura Ruim,Professor
63.0,7662.0,357.0,Sudeste,Masculino,Intermediario,Cobertura Ruim,Autônomo
43.0,8625.0,137.0,Centro-Oeste,Masculino,Nao especificado,Atendimento Ruim,Autônomo
33.0,2643.0,279.0,Sudeste,Desconhecido,Nao especificado,Cobertura Ruim,Professor
47.0,7662.0,263.0,Centro-Oeste,Masculino,Intermediario,Preco Alto,Desempregado
36.0,7662.0,281.0,Nordeste,Masculino,Basico,Atendimento Ruim,Professor
65.0,5654.0,141.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
61.0,2977.0,260.0,Norte,Feminino,Basico,Preco Alto,Desempregado
60.0,4329.0,436.0,Sudeste,Masculino,Basico,Atendimento Ruim,Professor
43.0,1324.0,369.0,Sudeste,Desconhecido,Intermediario,Preco Alto,Professor
41.0,6417.0,289.0,Sul,Masculino,Intermediario,Cobertura Ruim,Professor
60.0,17248.0,108.0,Nordeste,Desconhecido,Intermediario,Cobertura Ruim,Autônomo
25.0,7984.0,167.0,Sul,Masculino,Nao especificado,Cobertura Ruim,Desempregado
65.0,12780.0,194.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Desempregado
43.0,7662.0,263.0,Desconhecido,Masculino,Basico,Atendimento Ruim,Professor
54.0,1810.0,427.0,Sul,Feminino,Premium,Preco Alto,Professor
62.0,1324.0,361.0,Sudeste,Masculino,Intermediario,Cobertura Ruim,Autônomo
18.0,7662.0,442.0,Nordeste,Feminino,Basico,Cobertura Ruim,Professor
53.0,14334.0,263.0,Sudeste,Desconhecido,Basico,Cobertura Ruim,Autônomo
29.0,14241.0,118.0,Sudeste,Desconhecido,Premium,Atendimento Ruim,Desempregado
23.0,17665.0,149.0,Centro-Oeste,Masculino,Intermediario,Preco Alto,Autônomo
43.0,10707.0,177.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim,Desempregado
43.0,5430.0,413.0,Sudeste,Masculino,Basico,Cobertura Ruim,Desempregado
35.0,6154.0,82.0,Desconhecido,Masculino,Premium,Preco Alto,Professor
57.0,7662.0,283.0,Desconhecido,Feminino,Intermediario,Atendimento Ruim,Professor
70.0,13890.0,139.0,Desconhecido,Feminino,Basico,Cobertura Ruim,Professor
46.0,3893.0,226.0,Nordeste,Masculino,Basico,Atendimento Ruim,Professor
29.0,7662.0,263.0,Desconhecido,Masculino,Intermediario,Preco Alto,Professor
32.0,7592.0,143.0,Sudeste,Feminino,Basico,Preco Alto,Desempregado
44.0,7662.0,263.0,Nordeste,Masculino,Intermediario,Cobertura Ruim,Desempregado
58.0,18131.0,157.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
30.0,2887.0,325.0,Norte,Feminino,Premium,Cobertura Ruim,Desempregado
34.0,11720.0,203.0,Desconhecido,Desconhecido,Basico,Cobertura Ruim,Autônomo
18.0,17840.0,263.0,Nordeste,Feminino,Basico,Preco Alto,Desempregado
36.0,7716.0,255.0,Sudeste,Masculino,Basico,Preco Alto,Professor
42.0,8252.0,153.0,Sudeste,Desconhecido,Premium,Atendimento Ruim,Desempregado
39.0,7865.0,310.0,Sudeste,Desconhecido,Basico,Cobertura Ruim,Desempregado
39.0,15590.0,216.0,Norte,Feminino,Nao especificado,Atendimento Ruim,Desempregado
70.0,16077.0,365.0,Centro-Oeste,Desconhecido,Basico,Cobertura Ruim,Autônomo
18.0,14340.0,201.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
48.0,3095.0,197.0,Sudeste,Desconhecido,Basico,Atendimento Ruim,Professor
28.0,7662.0,208.0,Nordeste,Feminino,Basico,Preco Alto,Desempregado
27.0,12792.0,230.0,Desconhecido,Masculino,Basico,Cobertura Ruim,Desempregado
59.0,12346.0,210.0,Sudeste,Desconhecido,Intermediario,Atendimento Ruim,Desempregado
62.0,7662.0,248.0,Sudeste,Masculino,Nao especificado,Preco Alto,Professor
46.0,5150.0,155.0,Sul,Desconhecido,Basico,Cobertura Ruim,Autônomo
