,Ocupacao,Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
4655,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4656,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4657,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4658,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4659,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4660,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4661,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4662,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4663,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4664,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4665,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4666,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4667,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4668,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4669,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4670,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4671,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4672,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4673,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4674,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4675,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4676,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4677,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4678,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4679,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4680,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4681,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4682,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4683,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4684,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4685,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4686,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4687,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4688,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4689,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4690,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4691,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4692,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4693,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4694,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4695,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4696,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4697,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4698,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4699,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4700,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4701,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4702,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4703,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4704,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4705,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4706,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4707,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4708,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4709,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4710,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4711,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4712,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4713,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4714,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4715,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4716,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4717,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4718,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4719,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4720,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4721,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4722,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4723,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4724,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4725,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4726,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4727,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4728,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4729,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4730,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4731,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4732,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4733,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4734,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4735,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4736,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4737,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4738,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4739,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4740,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4741,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4742,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4743,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4744,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4745,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4746,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4747,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4748,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4749,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4750,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4751,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4752,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4753,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4754,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4755,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4756,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4757,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4758,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4759,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4760,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4761,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4762,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4763,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4764,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4765,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4766,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4767,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4768,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4769,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4770,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4771,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4772,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4773,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4774,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4775,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4776,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4777,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4778,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4779,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4780,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4781,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4782,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4783,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4784,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4785,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4786,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4787,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4788,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4789,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4790,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4791,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4792,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4793,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4794,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4795,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4796,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4797,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4798,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4799,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4800,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4801,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4802,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4803,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4804,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4805,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4806,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4807,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4808,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4809,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4810,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4811,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4812,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4813,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4814,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4815,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4816,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4817,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4818,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4819,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4820,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4821,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4822,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4823,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4824,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4825,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4826,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4827,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4828,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4829,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4830,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4831,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4832,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4833,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4834,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4835,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4836,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4837,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4838,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4839,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4840,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4841,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4842,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4843,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4844,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4845,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4846,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4847,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4848,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4849,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4850,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4851,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4852,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4853,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4854,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4855,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4856,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4857,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4858,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4859,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4860,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4861,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4862,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4863,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4864,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4865,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4866,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4867,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4868,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4869,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4870,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4871,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4872,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4873,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4874,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4875,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4876,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4877,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4878,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4879,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4880,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4881,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4882,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4883,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4884,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4885,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4886,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4887,Advogado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4888,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4889,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4890,Autônomo,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4891,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4892,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4893,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4894,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4895,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4896,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4897,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4898,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4899,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4900,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4901,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4902,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4903,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4904,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4905,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4906,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4907,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4908,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4909,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4910,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4911,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4912,Médico,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4913,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4914,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4915,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4916,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4917,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4918,Outro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4919,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4920,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4921,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4922,Professor,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4923,Desempregado,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4924,Engenheiro,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4925,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4926,Comerciante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
4927,Estudante,38.0,7601.04,253.21,Norte,Feminino,Intermediario,Cobertura Ruim
